,q,context,distance,target
892,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Seoul mulling ban on short sale and other emergency market stabilizations,0.7123287671232876,invalid
893,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"The South Korean government is studying all possible emergency actions including temporary ban on short sale, pension fund-led ...",0.7923076923076923,invalid
894,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Car sales dn 25%, department store revenue 31% in Korea amid COVID onslaught",0.618421052631579,invalid
895,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Car sales tumbled 25 percent and department store revenue 31 percent last month against a year-ago period after the surge in ...,0.78125,invalid
896,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Celltrion vows superfast test kit, cure on COVID-19 within months",0.5692307692307692,invalid
897,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,South Korea¡¯s top biosimilar developer Celltrion has double down on efforts to develop a super-fast test kit on identifying ...,0.7734375,invalid
898,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Doosan Heavy faced with worst crisis from govt¡¯s phase-out policy,0.6060606060606061,invalid
899,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"South Korea¡¯s Doosan Heavy Industries &amp; Construction Co., once unrivalled in nuclear reactor equipment provider, is struggling ...",0.762962962962963,invalid
900,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,BOK mulls emergency rate cut next week amid panicky Sell Korea,0.6129032258064516,invalid
901,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,South Korea¡¯s central bank alerted Friday that it could hold an extraordinary monetary policy meeting to deliver rate action ...,0.7829457364341086,invalid
902,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Kospi stocks become most undervalued since 2008 global financial crisis,0.6619718309859155,invalid
903,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,South Korean shares have become most undervalued since the 2008-2009 financial crisis as they came under massive foreign selling ...,0.7878787878787878,invalid
904,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Korean biz sector demands radical policy actions to contain virus damage,0.7083333333333333,invalid
905,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,The Korean business community said government measures to aid the economy from the virus outbreak were not enough and called for ...,0.8106060606060606,invalid
906,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,1,0.0,valid
907,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Incheon Int¡¯l Airport concession auction fails amid virus spread ,0.6666666666666667,invalid
908,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,2,0.0,valid
909,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Opposing front campaigns for voting power to win proxy fight vs Hanjin management,0.7283950617283951,invalid
910,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,3,0.0,valid
911,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,COVID-19 can infect up to 70% of world¡¯s population in 12 months: Distributed Bio CEO,0.5813953488372092,invalid
912,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,4,0.0,valid
913,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Celltrion vows superfast test kit, cure on COVID-19 within months",0.5692307692307692,invalid
914,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,5,0.0,valid
915,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Korean battery makers to become winner in burgeoning European EV market,0.704225352112676,invalid
916,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,6,0.0,valid
917,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Hanjin urges shareholders to vote for current management to weather crisis,0.7162162162162162,invalid
918,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,7,0.0,valid
919,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Kospi stocks become most undervalued since 2008 global financial crisis,0.6619718309859155,invalid
920,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,8,0.0,valid
921,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Doosan Heavy faced with worst crisis from govt¡¯s phase-out policy,0.6060606060606061,invalid
922,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,9,0.0,valid
923,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Car sales dn 25%, department store revenue 31% in Korea amid COVID onslaught",0.618421052631579,invalid
924,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,10,0.0,valid
925,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,BOK mulls emergency rate cut next week amid panicky Sell Korea,0.6129032258064516,invalid
926,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,1,0.0,valid
927,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Car sales dn 25%, department store revenue 31% in Korea amid..",0.6129032258064516,invalid
928,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,2,0.0,valid
929,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"SoCar cancels Tada spin-off plan, replaces CEO",0.5652173913043479,invalid
930,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,3,0.0,valid
931,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Mando proposes voluntary retirement, rotating leave on all f..",0.6612903225806452,invalid
932,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,4,0.0,valid
933,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Doosan Heavy faced with worst crisis from govt¡¯s phase-out p..,0.5873015873015873,invalid
934,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,5,0.0,valid
935,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Celltrion vows superfast test kit, cure on COVID-19 within m..",0.532258064516129,invalid
936,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,6,0.0,valid
937,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Seoul mulling ban on short sale and other emergency market s..,0.6612903225806452,invalid
938,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,7,0.0,valid
939,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,BOK mulls emergency rate cut next week amid panicky Sell Kor..,0.5967741935483871,invalid
940,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,8,0.0,valid
941,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"First-ever duo circuit breaker at Kospi, Kosdaq, losses ease..",0.6451612903225806,invalid
942,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,9,0.0,valid
943,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Korean cryptocurrency exchanges face shutdown on stricter ru..,0.6612903225806452,invalid
944,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,10,0.0,valid
945,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Kospi stocks become most undervalued since 2008 global finan..,0.5967741935483871,invalid
946,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Sister of BTS member to take her fashion brand global,0.6226415094339622,invalid
947,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,SAT,0.0,valid
948,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,5.0¡É,0.0,valid
949,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,SUN,0.0,valid
950,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,2/8¡É,0.0,valid
951,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,MON,0.0,valid
952,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,-2/9¡É,0.0,valid
953,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,TUE,0.0,valid
954,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,2/11¡É,0.16666666666666663,valid
955,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Receive occasional updates and special offers for Pulse¡¯s products and services.,0.7407407407407407,invalid
956,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Receive occasional updates and special offers for Pulse¡¯s products and services.
",0.7317073170731707,invalid
957,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"




",0.8,invalid
958,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Hyundai Motor previews all-new Avante ,0.4736842105263158,invalid
959,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Hyundai Motor revealed Wednesday a teaser for the all-new Avante, known as Elantra in certain ...",0.7216494845360825,invalid
960,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Foreign selling spree sends Kospi below 1,900 for the first time in four years",0.6666666666666667,invalid
961,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Foreign selloff stayed relentless despite short-sale curbs that went into effective Wednesday, ...",0.7346938775510203,invalid
962,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Only 8 foreigners on Japan-bound flight onboard after Seoul, Tokyo stop visa waiver",0.6626506024096386,invalid
963,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,The 727 Korean Air flying from Incheon to Osaka had only eight  foreign nationals - on its ...,0.7052631578947368,invalid
964,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Korean schools stay closed for two more weeks,0.6,invalid
965,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Kindergartens, elementary, middle, and high schools across South Korea will stay closed for two ...",0.7676767676767677,invalid
966,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Korean assets shunned as Korea put on ¡°red alert¡± over virus,0.6935483870967742,invalid
967,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"The unprecedented travel curbs on South Korea, which has been placed under the highest ¡°red ...",0.7291666666666667,invalid
968,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,"Koreans on virus-hit cruise ship in Japan brought home, quarantined at Incheon",0.6923076923076923,invalid
969,What is webank china? I need to understand the founders of the bank with the amount of stake they own. What is the strategic intent of the bank? why is it established? How much capital the bank has raised till date? What are the company financials? By what percentage has the revenue grown in the last three years? The number of customers they serve and what is the bifurcation of customer segment and the revenue generated from them? what is their technology proposition and what technologies they use?,Six South Koreans and one Japanese spouse arrived at Seoul¡¯s Gimpo airport on a government ...,0.736842105263158,invalid
